order,sub_no,cond,trial,id,x,t,y,u,choice
4,5,1,76,145,490,7,410,365,0
4,5,1,77,34,490,60,410,1,1
4,5,1,78,60,500,365,460,7,1
4,5,1,79,134,500,7,490,14,0
4,5,1,80,33,500,182.5,310,60,1
4,5,1,81,26,500,60,490,1,1
4,5,1,82,45,490,365,10,30,1
4,5,1,83,68,490,30,310,7,1
4,5,1,84,87,500,14,410,7,0
4,5,1,85,50,490,182.5,460,1,1
4,5,1,86,35,410,182.5,310,1,1
4,5,1,87,37,460,365,310,7,1
4,5,1,88,30,410,60,310,14,1
4,5,1,89,32,490,60,460,30,1
4,5,1,90,73,500,365,310,30,1
4,5,1,91,132,10,182.5,10,60,1
4,5,1,92,19,490,60,10,2,1
4,5,1,93,63,490,60,410,14,1
4,5,1,94,144,10,182.5,10,7,1
4,5,1,95,76,490,7,460,1,1
4,5,1,96,18,500,60,410,30,1
4,5,1,97,16,490,14,460,1,1
4,5,1,98,3,500,60,410,1,1
4,5,1,99,72,410,182.5,10,60,0
4,5,1,100,143,460,7,410,7,0
4,5,1,101,81,490,182.5,410,14,1
4,5,1,102,115,500,7,10,1,0
4,5,1,103,1,500,60,310,2,1
4,5,1,104,58,310,365,10,2,1
4,5,1,105,114,490,30,410,14,1
4,5,1,106,67,500,14,410,2,1
4,5,1,107,61,500,60,10,1,0
4,5,1,108,121,490,30,490,14,1
4,5,1,109,150,310,1,10,7,0
4,5,1,110,147,500,182.5,500,60,1
4,5,1,111,14,490,182.5,460,60,1
4,5,1,112,104,500,365,410,1,1
4,5,1,113,107,500,365,490,1,1
4,5,1,114,108,500,182.5,460,30,1
4,5,1,115,78,500,7,410,1,1
4,5,1,116,146,490,30,10,60,0
4,5,1,117,148,500,182.5,490,365,0
4,5,1,118,56,500,182.5,410,2,1
4,5,1,119,20,490,60,310,14,1
4,5,1,120,42,310,60,10,30,0
4,5,1,121,110,500,60,490,30,1
4,5,1,122,12,460,365,10,14,0
4,5,1,123,99,460,7,10,1,0
4,5,1,124,137,490,7,10,182.5,0
4,5,1,125,4,490,365,10,14,1
4,5,1,126,111,490,182.5,410,30,1
4,5,1,127,28,460,182.5,10,60,0
4,5,1,128,133,310,365,310,30,1
4,5,1,129,21,500,7,490,2,1
4,5,1,130,83,460,60,10,7,0
4,5,1,131,62,310,365,10,30,0
4,5,1,132,44,500,182.5,490,60,1
4,5,1,133,64,460,365,10,2,1
4,5,1,134,75,490,14,410,2,1
4,5,1,135,90,460,365,410,182.5,1
4,5,1,136,91,310,14,10,1,0
4,5,1,137,31,460,14,310,2,1
4,5,1,138,106,490,7,310,2,0
4,5,1,139,84,410,7,310,2,1
4,5,1,140,38,500,182.5,490,14,1
4,5,1,141,9,500,182.5,10,14,0
4,5,1,142,113,460,60,10,14,0
4,5,1,143,66,460,365,310,1,1
4,5,1,144,5,410,182.5,310,14,1
4,5,1,145,13,410,60,10,2,0
4,5,1,146,136,460,14,310,14,0
4,5,1,147,105,410,365,310,182.5,1
4,5,1,148,22,500,30,310,1,1
4,5,1,149,46,500,365,310,7,1
5,7,1,0,8,500,30,490,1,1
5,7,1,1,45,490,365,10,30,0
5,7,1,2,118,500,60,10,30,0
5,7,1,3,57,410,365,310,14,1
5,7,1,4,22,500,30,310,1,1
5,7,1,5,30,410,60,310,14,0
5,7,1,6,95,460,365,10,7,1
5,7,1,7,10,500,60,490,14,1
5,7,1,8,138,500,2,490,182.5,0
5,7,1,9,14,490,182.5,460,60,1
5,7,1,10,137,490,7,10,182.5,0
5,7,1,11,135,10,60,10,30,1
5,7,1,12,105,410,365,310,182.5,1
5,7,1,13,133,310,365,310,30,1
5,7,1,14,55,490,2,410,1,0
5,7,1,15,93,310,365,10,14,0
5,7,1,16,65,490,182.5,410,7,1
5,7,1,17,38,500,182.5,490,14,1
5,7,1,18,88,310,182.5,10,1,1
5,7,1,19,46,500,365,310,7,1
5,7,1,20,122,410,30,310,60,0
5,7,1,21,91,310,14,10,1,0
5,7,1,22,64,460,365,10,2,0
5,7,1,23,60,500,365,460,7,1
5,7,1,24,61,500,60,10,1,0
5,7,1,25,150,310,1,10,7,0
5,7,1,26,18,500,60,410,30,1
5,7,1,27,89,500,7,460,2,1
5,7,1,28,121,490,30,490,14,1
5,7,1,29,145,490,7,410,365,0
5,7,1,30,106,490,7,310,2,1
5,7,1,31,126,500,60,460,365,0
5,7,1,32,44,500,182.5,490,60,1
5,7,1,33,98,460,60,310,2,1
5,7,1,34,27,310,30,10,7,0
5,7,1,35,134,500,7,490,14,0
5,7,1,36,99,460,7,10,1,0
5,7,1,37,80,500,14,490,7,1
5,7,1,38,35,410,182.5,310,1,1
5,7,1,39,117,490,60,10,30,0
5,7,1,40,58,310,365,10,2,1
5,7,1,41,102,500,30,490,2,1
5,7,1,42,9,500,182.5,10,14,0
5,7,1,43,143,460,7,410,7,0
5,7,1,44,15,310,182.5,10,60,0
5,7,1,45,47,490,182.5,460,2,1
5,7,1,46,5,410,182.5,310,14,1
5,7,1,47,26,500,60,490,1,1
5,7,1,48,51,310,30,10,2,0
5,7,1,49,36,500,30,460,2,1
5,7,1,50,85,460,182.5,10,1,0
5,7,1,51,53,490,30,460,1,1
5,7,1,52,73,500,365,310,30,1
5,7,1,53,108,500,182.5,460,30,1
5,7,1,54,68,490,30,310,7,1
5,7,1,55,1,500,60,310,2,1
5,7,1,56,146,490,30,10,60,0
5,7,1,57,116,500,365,460,182.5,1
5,7,1,58,132,10,182.5,10,60,1
5,7,1,59,41,500,365,10,60,0
5,7,1,60,54,460,182.5,310,30,1
5,7,1,61,43,310,60,10,14,0
5,7,1,62,148,500,182.5,490,365,0
5,7,1,63,74,410,30,310,14,0
5,7,1,64,81,490,182.5,410,14,1
5,7,1,65,130,460,60,10,182.5,0
5,7,1,66,149,500,2,490,365,0
5,7,1,67,100,500,182.5,460,7,1
5,7,1,68,6,460,60,410,1,1
5,7,1,69,109,490,365,460,14,1
5,7,1,70,96,500,14,460,2,1
5,7,1,71,67,500,14,410,2,0
5,7,1,72,111,490,182.5,410,30,1
5,7,1,73,139,460,1,10,7,0
5,7,1,74,144,10,182.5,10,7,1
5,7,1,75,34,490,60,410,1,1
5,7,1,76,48,490,60,10,1,0
5,7,1,77,4,490,365,10,14,0
5,7,1,78,11,500,60,310,7,1
5,7,1,79,104,500,365,410,1,1
5,7,1,80,110,500,60,490,30,1
5,7,1,81,66,460,365,310,1,1
5,7,1,82,62,310,365,10,30,0
5,7,1,83,37,460,365,310,7,1
5,7,1,84,94,460,365,410,7,1
5,7,1,85,97,500,60,460,2,1
5,7,1,86,71,500,182.5,10,1,0
5,7,1,87,127,500,2,10,7,0
5,7,1,88,115,500,7,10,1,0
5,7,1,89,72,410,182.5,10,60,0
5,7,1,90,75,490,14,410,2,0
5,7,1,91,40,490,30,10,14,0
5,7,1,92,19,490,60,10,2,0
5,7,1,93,69,410,2,10,1,0
5,7,1,94,76,490,7,460,1,0
5,7,1,95,70,460,14,410,7,1
5,7,1,96,107,500,365,490,1,1
5,7,1,97,12,460,365,10,14,0
5,7,1,98,7,460,182.5,10,7,0
5,7,1,99,28,460,182.5,10,60,0
5,7,1,100,21,500,7,490,2,1
5,7,1,101,142,410,182.5,10,182.5,0
5,7,1,102,131,490,1,310,14,0
5,7,1,103,39,500,182.5,410,14,1
5,7,1,104,77,500,182.5,460,60,1
5,7,1,105,125,500,1,490,7,0
5,7,1,106,90,460,365,410,182.5,1
5,7,1,107,103,410,60,10,14,0
5,7,1,108,136,460,14,310,14,0
5,7,1,109,123,460,2,10,14,0
5,7,1,110,49,460,14,410,2,1
5,7,1,111,79,500,182.5,410,1,1
5,7,1,112,114,490,30,410,14,0
5,7,1,113,92,490,60,460,14,1
5,7,1,114,63,490,60,410,14,0
5,7,1,115,129,310,2,310,1,1
5,7,1,116,112,500,182.5,490,7,1
5,7,1,117,20,490,60,310,14,1
5,7,1,118,50,490,182.5,460,1,1
5,7,1,119,128,500,365,500,30,1
5,7,1,120,86,410,7,10,1,0
5,7,1,121,119,500,60,490,7,1
5,7,1,122,78,500,7,410,1,0
5,7,1,123,87,500,14,410,7,1
5,7,1,124,17,490,30,10,7,0
5,7,1,125,33,500,182.5,310,60,0
5,7,1,126,56,500,182.5,410,2,1
5,7,1,127,23,460,182.5,10,30,0
5,7,1,128,16,490,14,460,1,1
5,7,1,129,147,500,182.5,500,60,1
5,7,1,130,101,410,365,10,7,1
5,7,1,131,52,460,14,310,7,0
5,7,1,132,113,460,60,10,14,0
5,7,1,133,24,490,14,410,7,1
5,7,1,134,141,410,60,410,2,1
5,7,1,135,25,490,2,10,1,0
5,7,1,136,42,310,60,10,30,0
5,7,1,137,59,490,14,410,1,1
5,7,1,138,13,410,60,10,2,0
5,7,1,139,32,490,60,460,30,1
5,7,1,140,140,490,182.5,490,2,1
5,7,1,141,120,410,182.5,310,7,1
5,7,1,142,3,500,60,410,1,1
5,7,1,143,29,460,2,410,1,0
5,7,1,144,124,460,182.5,10,365,0
5,7,1,145,2,500,30,410,14,0
5,7,1,146,31,460,14,310,2,1
5,7,1,147,84,410,7,310,2,0
5,7,1,148,82,490,7,10,1,0
5,7,1,149,83,460,60,10,7,0
6,9,1,0,65,490,182.5,410,7,0
6,9,1,1,133,310,365,310,30,1
6,9,1,2,129,310,2,310,1,1
6,9,1,3,81,490,182.5,410,14,0
6,9,1,4,130,460,60,10,182.5,0
6,9,1,5,94,460,365,410,7,0
6,9,1,6,107,500,365,490,1,1
6,9,1,7,56,500,182.5,410,2,0
6,9,1,8,53,490,30,460,1,0
6,9,1,9,113,460,60,10,14,0
6,9,1,10,27,310,30,10,7,0
6,9,1,11,68,490,30,310,7,0
6,9,1,12,109,490,365,460,14,1
6,9,1,13,71,500,182.5,10,1,0
6,9,1,14,60,500,365,460,7,0
6,9,1,15,86,410,7,10,1,0
6,9,1,16,120,410,182.5,310,7,0
6,9,1,17,64,460,365,10,2,0
6,9,1,18,124,460,182.5,10,365,0
6,9,1,19,41,500,365,10,60,0
6,9,1,20,90,460,365,410,182.5,1
6,9,1,21,14,490,182.5,460,60,0
6,9,1,22,143,460,7,410,7,0
6,9,1,23,3,500,60,410,1,0
6,9,1,24,79,500,182.5,410,1,0
6,9,1,25,126,500,60,460,365,0
6,9,1,26,58,310,365,10,2,0
6,9,1,27,38,500,182.5,490,14,1
6,9,1,28,139,460,1,10,7,0
6,9,1,29,132,10,182.5,10,60,1
6,9,1,30,110,500,60,490,30,1
6,9,1,31,77,500,182.5,460,60,0
6,9,1,32,74,410,30,310,14,0
6,9,1,33,6,460,60,410,1,0
6,9,1,34,50,490,182.5,460,1,0
6,9,1,35,20,490,60,310,14,0
6,9,1,36,149,500,2,490,365,0
6,9,1,37,111,490,182.5,410,30,1
6,9,1,38,144,10,182.5,10,7,1
6,9,1,39,93,310,365,10,14,0
6,9,1,40,145,490,7,410,365,0
6,9,1,41,150,310,1,10,7,0
6,9,1,42,30,410,60,310,14,0
6,9,1,43,37,460,365,310,7,0
6,9,1,44,62,310,365,10,30,0
6,9,1,45,67,500,14,410,2,0
6,9,1,46,146,490,30,10,60,0
6,9,1,47,102,500,30,490,2,0
6,9,1,48,91,310,14,10,1,0
6,9,1,49,118,500,60,10,30,0
6,9,1,50,66,460,365,310,1,0
6,9,1,51,25,490,2,10,1,0
6,9,1,52,54,460,182.5,310,30,0
6,9,1,53,52,460,14,310,7,0
6,9,1,54,89,500,7,460,2,0
6,9,1,55,108,500,182.5,460,30,0
6,9,1,56,137,490,7,10,182.5,0
6,9,1,57,16,490,14,460,1,0
6,9,1,58,13,410,60,10,2,0
6,9,1,59,51,310,30,10,2,0
6,9,1,60,134,500,7,490,14,0
6,9,1,61,95,460,365,10,7,0
6,9,1,62,63,490,60,410,14,0
6,9,1,63,46,500,365,310,7,0
6,9,1,64,100,500,182.5,460,7,0
6,9,1,65,112,500,182.5,490,7,1
6,9,1,66,78,500,7,410,1,0
6,9,1,67,105,410,365,310,182.5,0
6,9,1,68,87,500,14,410,7,0
6,9,1,69,49,460,14,410,2,0
6,9,1,70,99,460,7,10,1,0
6,9,1,71,128,500,365,500,30,1
6,9,1,72,96,500,14,460,2,0
6,9,1,73,45,490,365,10,30,0
6,9,1,74,18,500,60,410,30,0
6,9,1,75,44,500,182.5,490,60,1
6,9,1,76,138,500,2,490,182.5,0
6,9,1,77,4,490,365,10,14,0
6,9,1,78,2,500,30,410,14,0
6,9,1,79,26,500,60,490,1,0
6,9,1,80,32,490,60,460,30,0
6,9,1,81,34,490,60,410,1,0
6,9,1,82,73,500,365,310,30,0
6,9,1,83,23,460,182.5,10,30,0
6,9,1,84,19,490,60,10,2,0
6,9,1,85,80,500,14,490,7,0
6,9,1,86,115,500,7,10,1,0
6,9,1,87,136,460,14,310,14,0
6,9,1,88,22,500,30,310,1,0
6,9,1,89,147,500,182.5,500,60,1
6,9,1,90,5,410,182.5,310,14,0
6,9,1,91,9,500,182.5,10,14,0
6,9,1,92,35,410,182.5,310,1,0
6,9,1,93,28,460,182.5,10,60,0
6,9,1,94,122,410,30,310,60,0
6,9,1,95,82,490,7,10,1,0
6,9,1,96,12,460,365,10,14,0
6,9,1,97,55,490,2,410,1,0
6,9,1,98,75,490,14,410,2,0
6,9,1,99,43,310,60,10,14,0
6,9,1,100,84,410,7,310,2,0
6,9,1,101,61,500,60,10,1,0
6,9,1,102,104,500,365,410,1,0
6,9,1,103,140,490,182.5,490,2,1
6,9,1,104,40,490,30,10,14,0
6,9,1,105,142,410,182.5,10,182.5,0
6,9,1,106,106,490,7,310,2,0
6,9,1,107,123,460,2,10,14,0
6,9,1,108,103,410,60,10,14,0
6,9,1,109,8,500,30,490,1,0
6,9,1,110,21,500,7,490,2,0
6,9,1,111,114,490,30,410,14,0
6,9,1,112,83,460,60,10,7,0
6,9,1,113,85,460,182.5,10,1,0
6,9,1,114,121,490,30,490,14,1
6,9,1,115,47,490,182.5,460,2,0
6,9,1,116,119,500,60,490,7,0
6,9,1,117,1,500,60,310,2,0
6,9,1,118,10,500,60,490,14,0
6,9,1,119,135,10,60,10,30,1
6,9,1,120,57,410,365,310,14,0
6,9,1,121,11,500,60,310,7,0
6,9,1,122,33,500,182.5,310,60,0
6,9,1,123,76,490,7,460,1,0
6,9,1,124,17,490,30,10,7,0
6,9,1,125,59,490,14,410,1,0
6,9,1,126,101,410,365,10,7,0
6,9,1,127,148,500,182.5,490,365,0
6,9,1,128,72,410,182.5,10,60,0
6,9,1,129,131,490,1,310,14,0
6,9,1,130,141,410,60,410,2,1
6,9,1,131,15,310,182.5,10,60,0
6,9,1,132,69,410,2,10,1,0
6,9,1,133,39,500,182.5,410,14,0
6,9,1,134,24,490,14,410,7,0
6,9,1,135,116,500,365,460,182.5,0
6,9,1,136,7,460,182.5,10,7,0
6,9,1,137,31,460,14,310,2,0
6,9,1,138,29,460,2,410,1,0
6,9,1,139,125,500,1,490,7,0
6,9,1,140,70,460,14,410,7,0
6,9,1,141,88,310,182.5,10,1,0
6,9,1,142,42,310,60,10,30,0
6,9,1,143,117,490,60,10,30,0
6,9,1,144,127,500,2,10,7,0
6,9,1,145,92,490,60,460,14,0
6,9,1,146,98,460,60,310,2,0
6,9,1,147,48,490,60,10,1,0
6,9,1,148,97,500,60,460,2,0
6,9,1,149,36,500,30,460,2,0
7,8,0,0,38,500,182.5,200,14,1
7,8,0,1,95,100,365,10,7,1
7,8,0,2,128,500,365,500,30,1
7,8,0,3,59,200,14,50,1,0
7,8,0,4,104,500,365,50,1,1
7,8,0,5,91,20,14,10,1,1
7,8,0,6,114,200,30,50,14,0
7,8,0,7,35,50,182.5,20,1,1
7,8,0,8,106,200,7,20,2,0
7,8,0,9,53,200,30,100,1,1
7,8,0,10,143,100,7,50,7,0
7,8,0,11,147,500,182.5,500,60,1
7,8,0,12,44,500,182.5,200,60,1
7,8,0,13,119,500,60,200,7,1
7,8,0,14,136,100,14,20,14,0
7,8,0,15,5,50,182.5,20,14,1
7,8,0,16,19,200,60,10,2,0
7,8,0,17,62,20,365,10,30,1
7,8,0,18,48,200,60,10,1,0
7,8,0,19,131,200,1,20,14,0
7,8,0,20,142,50,182.5,10,182.5,0
7,8,0,21,117,200,60,10,30,0
7,8,0,22,84,50,7,20,2,0
7,8,0,23,88,20,182.5,10,1,1
7,8,0,24,107,500,365,200,1,1
7,8,0,25,40,200,30,10,14,0
7,8,0,26,57,50,365,20,14,1
7,8,0,27,39,500,182.5,50,14,0
7,8,0,28,83,100,60,10,7,0
7,8,0,29,4,200,365,10,14,0
7,8,0,30,135,10,60,10,30,1
7,8,0,31,56,500,182.5,50,2,0
7,8,0,32,73,500,365,20,30,0
7,8,0,33,3,500,60,50,1,0
7,8,0,34,110,500,60,200,30,0
7,8,0,35,134,500,7,200,14,0
7,8,0,36,118,500,60,10,30,0
7,8,0,37,113,100,60,10,14,0
7,8,0,38,11,500,60,20,7,0
7,8,0,39,76,200,7,100,1,0
7,8,0,40,112,500,182.5,200,7,1
7,8,0,41,129,20,2,20,1,1
7,8,0,42,18,500,60,50,30,0
7,8,0,43,137,200,7,10,182.5,0
7,8,0,44,61,500,60,10,1,0
7,8,0,45,87,500,14,50,7,0
7,8,0,46,42,20,60,10,30,0
7,8,0,47,74,50,30,20,14,0
7,8,0,48,36,500,30,100,2,0
7,8,0,49,55,200,2,50,1,0
7,8,0,50,86,50,7,10,1,0
7,8,0,51,1,500,60,20,2,0
7,8,0,52,89,500,7,100,2,0
7,8,0,53,75,200,14,50,2,0
7,8,0,54,12,100,365,10,14,0
7,8,0,55,116,500,365,100,182.5,0
7,8,0,56,52,100,14,20,7,0
7,8,0,57,109,200,365,100,14,1
7,8,0,58,92,200,60,100,14,0
7,8,0,59,70,100,14,50,7,0
7,8,0,60,20,200,60,20,14,0
7,8,0,61,100,500,182.5,100,7,0
7,8,0,62,15,20,182.5,10,60,1
7,8,0,63,26,500,60,200,1,1
7,8,0,64,65,200,182.5,50,7,0
7,8,0,65,77,500,182.5,100,60,0
7,8,0,66,63,200,60,50,14,0
7,8,0,67,23,100,182.5,10,30,0
7,8,0,68,103,50,60,10,14,0
7,8,0,69,82,200,7,10,1,0
7,8,0,70,7,100,182.5,10,7,0
7,8,0,71,21,500,7,200,2,0
7,8,0,72,17,200,30,10,7,0
7,8,0,73,60,500,365,100,7,1
7,8,0,74,37,100,365,20,7,1
7,8,0,75,97,500,60,100,2,1
7,8,0,76,144,10,182.5,10,7,1
7,8,0,77,9,500,182.5,10,14,0
7,8,0,78,146,200,30,10,60,0
7,8,0,79,16,200,14,100,1,1
7,8,0,80,47,200,182.5,100,2,1
7,8,0,81,138,500,2,200,182.5,0
7,8,0,82,49,100,14,50,2,1
7,8,0,83,108,500,182.5,100,30,0
7,8,0,84,41,500,365,10,60,0
7,8,0,85,148,500,182.5,200,365,0
7,8,0,86,14,200,182.5,100,60,1
7,8,0,87,22,500,30,20,1,0
7,8,0,88,24,200,14,50,7,0
7,8,0,89,8,500,30,200,1,1
7,8,0,90,72,50,182.5,10,60,0
7,8,0,91,99,100,7,10,1,0
7,8,0,92,68,200,30,20,7,0
7,8,0,93,31,100,14,20,2,0
7,8,0,94,79,500,182.5,50,1,1
7,8,0,95,121,200,30,200,14,1
7,8,0,96,141,50,60,50,2,1
7,8,0,97,140,200,182.5,200,2,1
7,8,0,98,10,500,60,200,14,1
7,8,0,99,6,100,60,50,1,1
7,8,0,100,139,100,1,10,7,0
7,8,0,101,127,500,2,10,7,0
7,8,0,102,29,100,2,50,1,0
7,8,0,103,50,200,182.5,100,1,1
7,8,0,104,122,50,30,20,60,0
7,8,0,105,101,50,365,10,7,1
7,8,0,106,85,100,182.5,10,1,1
7,8,0,107,133,20,365,20,30,1
7,8,0,108,105,50,365,20,182.5,0
7,8,0,109,67,500,14,50,2,0
7,8,0,110,124,100,182.5,10,365,0
7,8,0,111,115,500,7,10,1,0
7,8,0,112,98,100,60,20,2,0
7,8,0,113,27,20,30,10,7,1
7,8,0,114,145,200,7,50,365,0
7,8,0,115,132,10,182.5,10,60,1
7,8,0,116,69,50,2,10,1,0
7,8,0,117,93,20,365,10,14,1
7,8,0,118,51,20,30,10,2,1
7,8,0,119,30,50,60,20,14,0
7,8,0,120,126,500,60,100,365,0
7,8,0,121,34,200,60,50,1,0
7,8,0,122,120,50,182.5,20,7,1
7,8,0,123,43,20,60,10,14,1
7,8,0,124,96,500,14,100,2,0
7,8,0,125,94,100,365,50,7,1
7,8,0,126,13,50,60,10,2,1
7,8,0,127,46,500,365,20,7,0
7,8,0,128,25,200,2,10,1,0
7,8,0,129,102,500,30,200,2,1
7,8,0,130,45,200,365,10,30,0
7,8,0,131,58,20,365,10,2,1
7,8,0,132,28,100,182.5,10,60,0
7,8,0,133,90,100,365,50,182.5,1
7,8,0,134,32,200,60,100,30,0
7,8,0,135,64,100,365,10,2,1
7,8,0,136,33,500,182.5,20,60,0
7,8,0,137,123,100,2,10,14,0
7,8,0,138,54,100,182.5,20,30,0
7,8,0,139,80,500,14,200,7,0
7,8,0,140,125,500,1,200,7,0
7,8,0,141,150,20,1,10,7,0
7,8,0,142,81,200,182.5,50,14,1
7,8,0,143,130,100,60,10,182.5,0
7,8,0,144,2,500,30,50,14,0
7,8,0,145,66,100,365,20,1,1
7,8,0,146,71,500,182.5,10,1,0
7,8,0,147,111,200,182.5,50,30,0
7,8,0,148,78,500,7,50,1,0
7,8,0,149,149,500,2,200,365,0
8,2,0,0,113,100,60,10,14,0
8,2,0,1,120,50,182.5,20,7,1
8,2,0,2,96,500,14,100,2,1
8,2,0,3,6,100,60,50,1,1
8,2,0,4,45,200,365,10,30,0
8,2,0,5,35,50,182.5,20,1,1
8,2,0,6,38,500,182.5,200,14,1
8,2,0,7,75,200,14,50,2,1
8,2,0,8,86,50,7,10,1,1
8,2,0,9,99,100,7,10,1,0
8,2,0,10,40,200,30,10,14,0
8,2,0,11,59,200,14,50,1,1
8,2,0,12,10,500,60,200,14,0
8,2,0,13,104,500,365,50,1,1
8,2,0,14,33,500,182.5,20,60,0
8,2,0,15,117,200,60,10,30,0
8,2,0,16,7,100,182.5,10,7,1
8,2,0,17,105,50,365,20,182.5,1
8,2,0,18,133,20,365,20,30,1
8,2,0,19,2,500,30,50,14,0
8,2,0,20,93,20,365,10,14,1
8,2,0,21,80,500,14,200,7,0
8,2,0,22,92,200,60,100,14,1
8,2,0,23,97,500,60,100,2,1
8,2,0,24,115,500,7,10,1,0
8,2,0,25,95,100,365,10,7,1
8,2,0,26,30,50,60,20,14,1
8,2,0,27,101,50,365,10,7,1
8,2,0,28,132,10,182.5,10,60,1
8,2,0,29,102,500,30,200,2,1
8,2,0,30,9,500,182.5,10,14,0
8,2,0,31,3,500,60,50,1,1
8,2,0,32,73,500,365,20,30,0
8,2,0,33,53,200,30,100,1,1
8,2,0,34,123,100,2,10,14,0
8,2,0,35,146,200,30,10,60,0
8,2,0,36,18,500,60,50,30,0
8,2,0,37,139,100,1,10,7,0
8,2,0,38,136,100,14,20,14,0
8,2,0,39,67,500,14,50,2,0
8,2,0,40,83,100,60,10,7,0
8,2,0,41,54,100,182.5,20,30,0
8,2,0,42,19,200,60,10,2,1
8,2,0,43,42,20,60,10,30,0
8,2,0,44,71,500,182.5,10,1,1
8,2,0,45,116,500,365,100,182.5,0
8,2,0,46,1,500,60,20,2,1
8,2,0,47,21,500,7,200,2,1
8,2,0,48,66,100,365,20,1,1
8,2,0,49,56,500,182.5,50,2,1
8,2,0,50,141,50,60,50,2,1
8,2,0,51,64,100,365,10,2,1
8,2,0,52,112,500,182.5,200,7,1
8,2,0,53,150,20,1,10,7,0
8,2,0,54,69,50,2,10,1,0
8,2,0,55,148,500,182.5,200,365,0
8,2,0,56,8,500,30,200,1,1
8,2,0,57,111,200,182.5,50,30,1
8,2,0,58,31,100,14,20,2,1
8,2,0,59,63,200,60,50,14,0
8,2,0,60,23,100,182.5,10,30,0
8,2,0,61,27,20,30,10,7,0
8,2,0,62,129,20,2,20,1,1
8,2,0,63,135,10,60,10,30,0
8,2,0,64,98,100,60,20,2,0
8,2,0,65,106,200,7,20,2,1
8,2,0,66,100,500,182.5,100,7,0
8,2,0,67,36,500,30,100,2,0
8,2,0,68,78,500,7,50,1,1
8,2,0,69,16,200,14,100,1,0
8,2,0,70,39,500,182.5,50,14,0
8,2,0,71,94,100,365,50,7,1
8,2,0,72,55,200,2,50,1,0
8,2,0,73,41,500,365,10,60,0
8,2,0,74,149,500,2,200,365,1
8,2,0,75,34,200,60,50,1,0
8,2,0,76,48,200,60,10,1,0
8,2,0,77,12,100,365,10,14,1
8,2,0,78,44,500,182.5,200,60,0
8,2,0,79,108,500,182.5,100,30,0
8,2,0,80,52,100,14,20,7,0
8,2,0,81,109,200,365,100,14,0
8,2,0,82,68,200,30,20,7,0
8,2,0,83,49,100,14,50,2,1
8,2,0,84,26,500,60,200,1,0
8,2,0,85,137,200,7,10,182.5,0
8,2,0,86,13,50,60,10,2,0
8,2,0,87,110,500,60,200,30,0
8,2,0,88,85,100,182.5,10,1,0
8,2,0,89,91,20,14,10,1,1
8,2,0,90,57,50,365,20,14,0
8,2,0,91,144,10,182.5,10,7,1
8,2,0,92,58,20,365,10,2,1
8,2,0,93,122,50,30,20,60,1
8,2,0,94,121,200,30,200,14,0
8,2,0,95,134,500,7,200,14,0
8,2,0,96,32,200,60,100,30,0
8,2,0,97,84,50,7,20,2,1
8,2,0,98,125,500,1,200,7,0
8,2,0,99,119,500,60,200,7,1
8,2,0,100,127,500,2,10,7,0
8,2,0,101,62,20,365,10,30,1
8,2,0,102,103,50,60,10,14,0
8,2,0,103,147,500,182.5,500,60,0
8,2,0,104,14,200,182.5,100,60,1
8,2,0,105,60,500,365,100,7,1
8,2,0,106,70,100,14,50,7,1
8,2,0,107,131,200,1,20,14,0
8,2,0,108,142,50,182.5,10,182.5,1
8,2,0,109,15,20,182.5,10,60,0
8,2,0,110,90,100,365,50,182.5,1
8,2,0,111,82,200,7,10,1,0
8,2,0,112,89,500,7,100,2,1
8,2,0,113,72,50,182.5,10,60,1
8,2,0,114,50,200,182.5,100,1,0
8,2,0,115,37,100,365,20,7,0
8,2,0,116,143,100,7,50,7,1
8,2,0,117,77,500,182.5,100,60,0
8,2,0,118,29,100,2,50,1,0
8,2,0,119,126,500,60,100,365,0
8,2,0,120,20,200,60,20,14,0
8,2,0,121,46,500,365,20,7,1
8,2,0,122,88,20,182.5,10,1,1
8,2,0,123,4,200,365,10,14,0
8,2,0,124,107,500,365,200,1,0
8,2,0,125,43,20,60,10,14,0
8,2,0,126,145,200,7,50,365,0
8,2,0,127,28,100,182.5,10,60,0
8,2,0,128,65,200,182.5,50,7,1
8,2,0,129,51,20,30,10,2,1
8,2,0,130,118,500,60,10,30,1
8,2,0,131,74,50,30,20,14,1
8,2,0,132,76,200,7,100,1,1
8,2,0,133,87,500,14,50,7,0
8,2,0,134,81,200,182.5,50,14,1
8,2,0,135,138,500,2,200,182.5,0
8,2,0,136,5,50,182.5,20,14,1
8,2,0,137,17,200,30,10,7,0
8,2,0,138,22,500,30,20,1,1
8,2,0,139,61,500,60,10,1,0
8,2,0,140,25,200,2,10,1,0
8,2,0,141,130,100,60,10,182.5,0
8,2,0,142,140,200,182.5,200,2,1
8,2,0,143,128,500,365,500,30,0
8,2,0,144,47,200,182.5,100,2,0
8,2,0,145,124,100,182.5,10,365,1
8,2,0,146,24,200,14,50,7,0
8,2,0,147,11,500,60,20,7,0
8,2,0,148,114,200,30,50,14,1
8,2,0,149,79,500,182.5,50,1,1
9,2,0,0,66,100,365,20,1,1
9,2,0,1,3,500,60,50,1,1
9,2,0,2,5,50,182.5,20,14,1
9,2,0,3,70,100,14,50,7,0
9,2,0,4,6,100,60,50,1,1
